,ra,dec,z,r_cmag,r_cMag,g_cmag,g_cMag,i_cmag,i_cMag
0,250.08254838650882,46.711531353604364,0.23276423,16.82565,-23.567334979816177,18.38555,-22.00743497981618,16.34055,-24.052434979816177
1,130.7398189043654,36.36646003953564,0.29645097,17.630670000000002,-23.360423986469264,19.543870000000002,-21.447223986469265,17.07,-23.921093986469266
2,174.05435379455596,40.043272298621616,0.2945722,17.655910000000002,-23.31931375658481,19.13325,-21.84197375658481,17.071839999999998,-23.903383756584812
3,210.2521998905589,2.8638091045806404,0.25708973,18.30862,-22.328792591996883,20.056279999999997,-20.581132591996887,17.76514,-22.872272591996886
4,188.56728230785905,15.252336618148355,0.27977693,18.29567,-22.551216419734942,20.11979,-20.727096419734945,17.686339999999998,-23.160546419734946
5,161.87087891344262,15.233911753538266,0.20857787,16.98852,-23.13685960012399,18.4844,-21.64097960012399,16.50607,-23.61930960012399
6,154.39302393136964,59.561061039218615,0.2890586,17.7907,-23.137405944492933,19.47365,-21.454455944492935,17.33536,-23.592745944492933
7,9.57549800341985,9.463182441093377,0.28362858,18.41658,-22.464307007466697,20.24886,-20.632027007466696,17.861629999999998,-23.0192570074667
8,142.7069494638422,28.85222610721057,0.29905593,18.15316,-22.85978599683242,20.00626,-21.00668599683242,17.53145,-23.48149599683242
9,188.60036066307475,9.787638325896507,0.22960329,17.135720000000003,-23.223790859829304,18.62969,-21.729820859829307,16.619310000000002,-23.740200859829304
10,142.15268950958531,37.789787653044044,0.24691221,17.30396,-23.233895222471848,18.80036,-21.737495222471846,16.83631,-23.701545222471847
11,334.315983702489,9.052793669803416,0.28500324,18.17986,-22.71305905155784,19.92604,-20.96687905155784,17.57069,-23.32222905155784
12,173.2174449797248,39.84333417776916,0.29865885,18.87312,-22.13650638745824,20.45506,-20.55456638745824,18.34435,-22.665276387458242
13,201.50228458054488,12.378766184237936,0.20602646,16.898120000000002,-23.197379154614165,18.41924,-21.67625915461417,16.45874,-23.636759154614168
14,127.49773905910564,56.329037322728894,0.28901133,17.94389,-22.983808423383554,19.552229999999998,-21.375468423383555,17.38652,-23.541178423383553
15,179.3132354636237,33.61070693816121,0.21948987,17.57134,-22.678138564282442,18.907970000000002,-21.34150856428244,17.08735,-23.16212856428244
16,166.23145049284113,47.42101288520093,0.21524949999999998,17.30857,-22.893375783364636,18.72525,-21.476695783364637,16.81044,-23.391505783364636
17,172.46469947626252,2.937972652374772,0.23823870000000003,17.87942,-22.57055996509221,20.05044,-20.399539965092213,17.3687,-23.08127996509221
18,140.53187200525454,3.76632940215769,0.277344,17.516189999999998,-23.308996960649555,19.12496,-21.70022696064955,16.93236,-23.892826960649554
19,146.73028244800727,15.190685794046914,0.23470041,17.47641,-22.936872561513376,18.99929,-21.41399256151338,16.99916,-23.414122561513377
20,125.11184818605564,7.613922884424269,0.22618544,17.16121,-23.161624408839497,18.700870000000002,-21.621964408839496,16.61638,-23.706454408839498
21,203.10213421280997,50.40715638104107,0.27532956,17.89086,-22.91622705573752,19.38586,-21.421227055737518,17.2669,-23.54018705573752
22,180.97275918229118,1.7834583508627997,0.24152568,18.057470000000002,-22.426153534522975,19.496470000000002,-20.987153534522974,17.580470000000002,-22.903153534522975
23,114.33720906162357,35.29491907023847,0.20893908,16.8426,-23.286982528695024,18.21418,-21.915402528695026,16.36519,-23.764392528695026
24,17.079356486064967,27.967261939180283,0.24868143,17.98422,-22.571210108763246,19.43027,-21.125160108763247,17.43246,-23.122970108763248
